source_file,platform,source_type,category,title,content,priority,allowed_for_answer,needs_backend_api,risk_note,original_key,original_group
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 tq,4",亲亲 这是织物面料 不分单双网之分呢 只有一层面料呢 透气不闷脚的可以放心拍呢,90,TRUE,FALSE,,"tq,4",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 ts,1",您发下呢 只能改同省同市的呢,90,TRUE,FALSE,,"ts,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 ts,2","温馨提示：
尊敬的顾客，本产品已通过严格的质量检测，符合标准。加厚鞋垫两侧分开属正常的生产工艺，非质量问题;不影响穿着体验，请放心穿着~",90,TRUE,FALSE,,"ts,2",磨损话术
data/raw/jd/京东话术.txt,JD,shipping_rule,质量问题,"磨损话术 tuihuan,2",鞋子不影响二次销售，没有穿过和洗过可以退换哈，穿洗了寄回仓库会拒收的----，您拍鞋底照片给我们看一下哈,90,TRUE,FALSE,,"tuihuan,2",磨损话术
data/raw/jd/京东话术.txt,JD,shipping_rule,质量问题,"磨损话术 tuihuan,3",亲亲麻烦您把鞋底拍照给我看一下可以吗？仓库这边退换货需要拍照给他们留底，方便给您退换，请支持下我们的工作，谢谢！,90,TRUE,FALSE,,"tuihuan,3",磨损话术
data/raw/jd/京东话术.txt,JD,shipping_rule,质量问题,"磨损话术 tuihuan,4",穿过（如是试穿轻微的脏，请顾客自己擦拭干净后寄回）影响二次销售的穿过不能寄回（鞋底很脏、明显穿过的痕迹、鞋面很脏等），不支持退换货！（如果寄回，仓库会直接拒收，运费自己承担！谢谢）,90,TRUE,FALSE,,"tuihuan,4",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,尺码问题,"磨损话术 tuihuan,5",鞋子收到以后可以在干净的地面进行试穿，确认鞋子是否合脚，并且检查好鞋子的质量，检查好尺码合适以后再进行外穿。已经穿脏了影响二次销售不支持退换的呢。,90,TRUE,FALSE,,"tuihuan,5",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 tuihuan,6",每个人穿鞋方式不同哦，我们家确保正品的，您收到后有问题可以第一时间和我们联系，我们都可以给您退换，但是您穿过后才出现的问题，每个人穿鞋方式不同哦，我们只能给您补偿处理的呢，影响第二次销售的鞋子都不支持退换的哦。,90,TRUE,FALSE,,"tuihuan,6",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 tuihuan,1",您好！在不影响二次销售的情况下，我们是支持7天无理由退换的呢~ ~【不要影响二次销售，否则拒收】‎‎,90,TRUE,FALSE,,"tuihuan,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 tuihuan,7","亲，很抱歉给您带来了不好的体验。
根据我们的售后政策，商品需保持全新未试穿、包装 / 吊牌完整、无穿着痕迹及污渍，才能办理无理由退货。您这双鞋鞋底已有明显穿着痕迹和脏污，已影响二次销售，因此无法为您办理退货哈",90,TRUE,FALSE,,"tuihuan,7",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 tuihuan,7",根据我们的售后政策，商品需保持全新未试穿、包装 / 吊牌完整、无穿着痕迹及污渍，才能办理无理由退货。您这双鞋鞋底已有明显穿着痕迹和脏污，已影响二次销售，因此无法办理退货,90,TRUE,FALSE,,"tuihuan,7",磨损话术
data/raw/jd/京东话术.txt,JD,shipping_rule,质量问题,"磨损话术 tuihuo,1",您先京东申请售后 ，退货申请售后退货 ，换货申请售后换货 ， 寄件方式选择上门取件等人来取 或者第三方寄件 您自己找快递寄，劳烦了,90,TRUE,TRUE,,"tuihuo,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,尺码问题,"磨损话术 tx,1",按脚长选呢 可以适当的加0.5cm或1cm呢【因为每个人尺码脚型不同这边就不做推荐的呢您按照尺码选购即可】,90,TRUE,FALSE,,"tx,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,尺码问题,"磨损话术 tx,2",童鞋不看尺码的呢，按脚长+0.5/1cm下单即可呢，不同款式尺码是不一样的呢,90,TRUE,FALSE,,"tx,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,尺码问题,"磨损话术 tx,3",按脚长选呢 可以适当的加0.5cm或1cm呢,90,TRUE,FALSE,,"tx,3",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 tx,4",京东余额是实名认证 ，绑定银行卡后，就可以提现或者下单抵扣的哦亲亲,90,TRUE,FALSE,,"tx,4",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 wd,1",您可以将柠檬片放在鞋子内，或者将橘子皮放在鞋子内，一般隔一两个晚上之后，鞋味基本上就能够被除去，而且还会有一些清香味儿。,90,TRUE,FALSE,,"wd,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 wd,2",实体店的鞋子陈列比较久了，味道相对不会那么重。而我们做的是直销，产品从工厂出货后就直接到买家手中了，时间间隔比较短，存有味道是正常的，这和鞋子的好坏无关。麻烦您把鞋子放在通风的地方晾一晾，味道就会慢慢消失的呢,90,TRUE,FALSE,,"wd,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 wh,1",亲亲 没库存的商品具体补货时间这边暂时不清楚的呢~ 不好意思的呢，可以看下别的款式颜色的哈,90,TRUE,FALSE,,"wh,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 wh,2",亲亲 实在是抱歉呢 这个暂时没有呢 您看下其它的款式您有喜欢的吗 或者这边给您退款可以吗,90,TRUE,TRUE,,"wh,2",磨损话术
data/raw/jd/京东话术.txt,JD,shipping_rule,质量问题,"磨损话术 wh,3",亲，真的抱歉呢！刚仓库同事在帮您配货的时候检查发现有比较严重的瑕疵的，您在我们店铺购买就是相信我们的产品的呢，所以我们也不能为了发货给您发一件带有瑕疵的产品的呢，真的真的非常抱歉呢！ 亲您可以看下我们店里有其他价格相同您喜欢的款式么？有的话可以给您换款发出的呢，或者亲也可以直接申请仅退款选择物流快递一直为送到呢，我这边帮您处理下退款呢，很再次向您致歉。亲，麻烦您了呢,90,TRUE,TRUE,,"wh,3",磨损话术
data/raw/jd/京东话术.txt,JD,shipping_rule,质量问题,"磨损话术 wh,4",亲，非常抱歉！仓库质检时发现这款有瑕疵，不符合发货标准已返回工厂，暂时发不了呢， 您看下其它的款式您有喜欢的吗 或者这边给您退款可以吗,90,TRUE,TRUE,,"wh,4",磨损话术
data/raw/jd/京东话术.txt,JD,shipping_rule,质量问题,"磨损话术 wl,1",亲亲 这边暂时退不了呢 显示签收呢 这边帮您联系京东快递处理哈 请您保持手机畅通呢,90,TRUE,TRUE,,"wl,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 wx,1","方法 1：防磨贴 / 后跟贴应急修复（最省事）
把磨损的位置用酒精棉片擦干净，擦干晾干。
选一块尺寸合适的防磨贴（硅胶 / 布面的都可以），撕掉背胶，直接贴在破损的位置，用手压牢边缘。
静置 10 分钟再穿，既能挡住破损，也能防止继续磨脚。
方法 2：皮革 / 毛毡布 + 补鞋胶加固修复（更耐用）
裁剪一块比破损位置大一圈的软皮革（或毛毡布），边缘剪成圆角，避免硌脚。
把鞋子内部和补丁的接触面都用酒精擦干净，晾干。
在两面都均匀涂上一层补鞋胶，晾到胶水半透明不粘手的状态。
把补丁对准位置贴上去，用手指用力按压，边缘和角落多压一会儿，用皮筋或重物固定住。
静置 24 小时让胶水完全干透，之后就能正常穿了。
方法 3：线下修鞋店专业修复（效果最好）
找本地的修鞋店，师傅会把磨损的内衬部分清理干净，再给你换一块完整的内衬布，用专用的鞋线和胶水固定，修复后基本看不出痕迹，也不会影响鞋子的穿着和使用。",90,TRUE,FALSE,,"wx,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 xbx,1","小白鞋是我们日常最常见的时常单品，但它最大的通病就是久了容易发黄。非常介意者请慎拍。小力为大家总结几条方法：
1.避免：每次洗好后，一定要用纸巾把鞋子全包起来放在通风处，不要直接太阳晒。
2.白色牙膏法：鞋边发黄后，用白色牙膏在发黄处反复擦刷，再用清水清洗，最后用纸巾全包，放通风处晾干。
3.可用专业白鞋粉，这个TB有售，可淘一下，很便宜。
4.小苏打，不管是发黄的球鞋还是衣服，统统秒杀，只要把一勺小苏打溶解在一小盆清水里，然后把要洗的鞋浸泡进去一会，再涂上肥皂洗，如果黄的很顽固，就用热水兑小苏打来泡鞋，保证鞋鞋白回来。",90,TRUE,FALSE,,"xbx,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 xbx,2",白色鞋子打理稍微费点心思哈，小白鞋帆布鞋用清水正常洗涤就可以，不要用洗衣粉洗衣液或者肥皂，实在太脏就用肥皂擦薄薄的一层，洗完之后用卫生纸包裹鞋子晾晒，能有效减少发黄的概率哟，正常也要看个人的穿着和维护的哈~,90,TRUE,FALSE,,"xbx,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 xc,1",亲亲非常抱歉呢，这双鞋子确实有瑕疵，您是想退还是想换呢？鞋子退换货比较麻烦呢，这个也不会影响穿着的呢，您愿意接受的话我们这边给您补偿 元您看可以么？,90,TRUE,FALSE,,"xc,1",磨损话术
data/raw/jd/京东话术.txt,JD,shipping_rule,质量问题,"磨损话术 xc,2",亲亲 鞋子是新的呢 可能是仓库打包的时候不小心弄到了呢 您愿意留下的话这边给您申请补偿 元 您看可以吗,90,FALSE,FALSE,,"xc,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 xd,1",您放心拍哦 收货后有任何问题都可以联系我们处理哈~,90,TRUE,FALSE,,"xd,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 xd,2",MD底是复合底，RB是橡胶，TPR是橡胶，EVA是泡沫（泡棉），PVC是塑胶,90,TRUE,FALSE,,"xd,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 xd,3",您好，鞋底的工艺是这样的，您放心，鞋子不会漏水的。可以寄回来这边补配件的呢。,90,TRUE,FALSE,,"xd,3",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 xd,4","鞋垫滑走怎么办：
1.增加鞋垫与鞋底的摩擦力‌
‌使用防滑喷雾或双面胶‌：在鞋垫背面涂抹一层薄薄的双面胶或使用防滑喷雾，可以有效增加鞋垫与鞋底之间的摩擦力。
‌临时解决方案‌：在鞋垫和鞋底之间放置一片卷纸或布料，以增加摩擦力，但这种方法仅适用于紧急情况，长期使用可能对鞋子造成损害。‌
2.使用固定带或贴片式鞋垫‌：市面上有专门用于固定鞋垫的带子或贴片式鞋垫，可以将鞋垫稳固地固定在鞋子内部
3.‌调整步态‌：注意走路时脚掌发力均匀，避免脚趾头往后勾等不良习惯，这些习惯可能导致鞋垫滑动
4.其他实用技巧‌
‌使用水果网套‌：将水果网套剪裁后固定在鞋垫下方，可以增加摩擦力，防止鞋垫滑动。‌
‌足部肌肉强化训练‌：通过踮脚尖运动、提踵练习等增强足底及小腿肌肉力量，提高足部稳定性，间接防止鞋垫移位。‌",90,TRUE,FALSE,,"xd,4",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 xd,5",亲亲 这款是TPR鞋底 密度较低 重量轻 防滑性能好 但相对于橡胶底和TPU鞋底来说，耐磨性更没那么好 您也可以了解一下 这属于正常穿着的磨损范畴呢,90,TRUE,FALSE,,"xd,5",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 xh,1",鞋盒尺寸：32*23*13,90,TRUE,FALSE,,"xh,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 xied,1",走路姿势或脚型（如扁平足）导致局部压力过大，反复摩擦同一位置，也会加速表层磨损。,90,TRUE,FALSE,,"xied,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 xied,2",脚部出汗或鞋子遇水（如雨天）后未及时晾干，汗液中的盐分或水分会腐蚀胶水或皮质，导致分层,90,TRUE,FALSE,,"xied,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 xied,3",凉鞋的鞋垫或内衬多为人造革、PU皮或真皮材质，长期接触汗液、摩擦或暴晒会导致材质变硬、失去弹性，进而开裂或起皮。,90,TRUE,FALSE,,"xied,3",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 xied,4",亲亲，人体是有重量的呢， 穿过后鞋底都会压下去的，这个是正常现象哦,90,TRUE,FALSE,,"xied,4",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 xiet,1",鞋舌跑偏有可能是因为：人的脚本身的问题、走路姿势的问题、鞋舌的材料的问题鞋带没有绑紧有关呢 这个并不是质量问题，您可以调整下绑鞋带的方式，就会好的呢,90,TRUE,FALSE,,"xiet,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 xiet,2",关于 您反馈的鞋舌歪问题，建议使用鞋舌垫‌：在鞋舌下方放置鞋舌垫，可以提供额外的支撑力，防止鞋舌移动。市面上有很多种鞋舌垫，选择合适的可以让鞋舌更稳固‌，改变鞋带穿法‌：尝试不同的鞋带穿法，如“十字交叉”穿法，可以让鞋带均匀分布在鞋面上，从而固定鞋舌。此外，将鞋带在内部交叉，由外向内穿过鞋孔，也能有效固定鞋舌‌,90,TRUE,FALSE,,"xiet,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 xiet,3","亲，懒人鞋本身没有鞋带固定，鞋舌走路轻微跑偏是款式正常通病，不属于质量问题哈～
给您两个简单小方法，马上就能改善：
把鞋舌摆正，往后拉顺，贴合脚背再穿；
鞋舌内侧贴一小块双面胶 / 防滑贴，固定住就不会乱跑；
穿厚一点的袜子，填满脚背空隙，也能稳住鞋舌",90,TRUE,FALSE,,"xiet,3",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 xiet,4","亲，鞋舌跑偏是很常见的情况哦，给您分享几个超实用的解决方法：
1：懒人急救法（不用改鞋带，立刻见效）
把跑偏的鞋舌手动拉回正中间，用手捏住鞋舌根部（靠近鞋带孔的位置）。
把鞋带穿过鞋舌上的固定孔（如果有），或者直接把鞋带在鞋舌根部绕一圈再系紧。
系鞋带时，鞋舌左右两边的鞋带拉力要均匀，拉到一样紧，再打个死结。
2：鞋带固定法（永久不跑偏，最推荐）
穿鞋带时，把鞋带从鞋舌的固定孔里穿过去，让鞋舌被鞋带牢牢 “夹住”，这是厂家设计用来防跑偏的结构。
如果鞋舌没有固定孔，可以用交叉锁边穿法：
正常穿完前几对鞋孔，到鞋舌位置时，把鞋带从鞋舌内侧交叉穿过，把鞋舌包在中间，再继续往上穿。
这样鞋舌会被左右鞋带死死固定住，走路也不会滑。
3：日常使用小技巧
穿之前把鞋舌捋正，鞋舌标朝上，不要歪着穿。
系鞋带时，鞋舌不要压在脚面下，要完全露在外面，避免被袜子或脚蹭歪。
穿久了的鞋子，可以把鞋舌往反方向轻轻掰几下，调整一下鞋舌的软硬度，再穿就不容易跑偏了。",90,TRUE,FALSE,,"xiet,4",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 xj,1",橡胶鞋底，从耐磨，耐折，舒适程度都是非常好的。塑胶鞋底从耐磨上也很好,90,TRUE,FALSE,,"xj,1",磨损话术
data/raw/jd/京东话术.txt,JD,backend_rule,质量问题,"磨损话术 y,1",已拦截 7.23李,90,FALSE,FALSE,,"y,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 y,2",已hp待返运费 10.3李,90,FALSE,FALSE,,"y,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 y,3",已返运费元到wx 10.3李,90,FALSE,FALSE,,"y,3",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 y,4",待hp返运费 1.13李,90,FALSE,FALSE,,"y,4",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 ye,1",京东余额是实名认证 ，绑定银行卡后，就可以提现或者下单抵扣的哦亲亲,90,TRUE,FALSE,,"ye,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 yf,1",不好意思 咱家没有运费险哦 退换货运费需要您自己承担呢,90,TRUE,FALSE,,"yf,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 yf,2",运费麻烦您先垫付下哈，我们会承担的，会返给您的呢，您放心，谢谢啦,90,TRUE,FALSE,,"yf,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 yf,3",寄回来的运费是您自己承担，寄给您的我们会承担的呢，大家各自承担一趟哦,90,TRUE,FALSE,,"yf,3",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,尺码问题,"磨损话术 yf,4",亲，因为尺码或者您不喜欢的原因退换货寄出的邮费是您出的哦，我们这边给您换好后寄给您是我们出，质量问题的退换货请您先垫付运费，到时给您报销（但不报销顺丰和EMS），拒收到付及平邮，这里给您说一下哈。,90,TRUE,FALSE,,"yf,4",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 yf,5",您好，只要鞋子不影响2次销售，店铺都是支持七天无理由退换的哦，但是非质量问题寄回运费是需要买家自己承担的哦~~ ~‎‎,90,TRUE,FALSE,,"yf,5",磨损话术
data/raw/jd/京东话术.txt,JD,shipping_rule,质量问题,"磨损话术 yf,6",如订单页面显示赠送运费险，退换货运费可按运费险规则处理；如订单未赠送运费险，七天无理由退换货产生的寄回运费通常需买家自行承担。具体以订单页面和平台规则为准。,90,TRUE,FALSE,原始话术存在运费险条件混杂，已改写为按订单是否赠送运费险区分。,"yf,6",磨损话术
data/raw/jd/京东话术.txt,JD,shipping_rule,质量问题,"磨损话术 yfx,1",如订单页面显示赠送运费险，退换货运费可按运费险规则处理；如订单未赠送运费险，七天无理由退换货产生的寄回运费通常需买家自行承担。具体以订单页面和平台规则为准。,90,TRUE,FALSE,原始话术存在运费险条件混杂，已改写为按订单是否赠送运费险区分。,"yfx,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 yfx,2",亲亲，您放心，京东保险会在售后单完成之后的1-5个工作日之内把运费理赔到您的京东余额或者京东小金库的呢，您注意查收就可以哈,90,TRUE,FALSE,,"yfx,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,尺码问题,"磨损话术 yfx,4",此件我司是在约定时效内安排发出，买家也已经签收。买家试穿后称尺码不合适要求退换，我司也已经优先处理完成。但是买家反馈的运费问题，我司无法承担。此件并非因为质量问题退换。根据京东全渠道开放平台运费问题纠纷处理判责标准第一章 第一条1.2.1，我司未赠送运费险，七天无理由退换运费应由买家承担。谢谢！,90,TRUE,FALSE,,"yfx,4",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 yfx,3",亲亲，下单的时候没有显示退换免运费就是没有运费险的呢,90,TRUE,FALSE,,"yfx,3",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 yfx,5",本店已开通运费险，仅承担保单内理赔运费，超出运费险额度的运费差额，按规则应由买家自行承担。,90,TRUE,FALSE,,"yfx,5",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 yfx,6",亲，运费险仅赔付首重基础运费，退货运费超出理赔金额的部分，需由买家自理，还请您理解哈。,90,TRUE,FALSE,,"yfx,6",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 yh,3",亲亲提醒下您，如果之前支付使用了白条，退款重拍白条的优惠就没有了哈,90,TRUE,FALSE,,"yh,3",磨损话术
data/raw/jd/京东话术.txt,JD,backend_rule,质量问题,"磨损话术 yh,1",涉及补偿、返款、报销运费或差价处理时，需要人工客服结合订单、商品状态和平台规则核实协商，不承诺具体金额。,60,TRUE,TRUE,conservative_rewrite_from_risky_original:具体补偿金额,"yh,1",磨损话术
data/raw/jd/京东话术.txt,JD,backend_rule,质量问题,"磨损话术 yh,2",涉及补偿、返款、报销运费或差价处理时，需要人工客服结合订单、商品状态和平台规则核实协商，不承诺具体金额。,60,TRUE,TRUE,conservative_rewrite_from_risky_original:具体补偿金额,"yh,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 yh,5",有优惠下单会自动减的呢,90,TRUE,FALSE,,"yh,5",磨损话术
data/raw/jd/京东话术.txt,JD,shipping_rule,质量问题,"磨损话术 yh,6",调货就是从其它的仓库发货呢 也是有货的呢,90,TRUE,FALSE,,"yh,6",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 yh,4",能拍下的就是有货的呢 不能下单的就是没有呢【如果有断货的情况，这边也会第一时间联系您呢】,90,TRUE,FALSE,,"yh,4",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 yhj,1",优惠券发您了呢 下单立减的呢 您直接下单就可以呢~,90,FALSE,FALSE,,"yhj,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 yj,2",我们店内宝贝都是薄利多销的价哦，没有留下议价空间哦~还希望您能 多多理解和支持！！本店确保绝对正品质量保证哦，而且相信您在考虑这个价格的同时，肯定是有在考虑质量售后等等的，这款产品绝对是物超所值的！,90,TRUE,FALSE,,"yj,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 yj,1",不同的店铺不同的售价呢我们控制不了别人店铺的价格的哈，可能每个店铺的营销方式不同的呢，咱家只能保证本店所有商品均为品牌正品，支持专柜验货，假一罚十呢！！！而且相信您在考虑这个价格的同时，肯定是有在考虑质量售后等等的。这款产品绝对是物 超所值的！,90,TRUE,FALSE,,"yj,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 yj,3",亲亲 不同的店铺不同的售价呢我们控制不了别人店铺的价格的哈，可能每个店铺的营销方式不同的呢，咱家只能保证本店所有商品均为品牌正品，支持专柜验货呢！！！而且相信您在考虑这个价格的同时，肯定是有在考虑质量售后等等的。这款产品绝对是物超所 值的！,90,TRUE,FALSE,,"yj,3",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 ys,1",运输途中退不了哦 不好意思呢,90,TRUE,FALSE,,"ys,1",磨损话术
data/raw/jd/京东话术.txt,JD,shipping_rule,质量问题,"磨损话术 ysq,1",江西省南昌市南昌县富山一路南1388号17栋依思Q仓库,90,FALSE,FALSE,,"ysq,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 yuji,1",哪个是京东的预计时间呢 不准确的呢 亲亲,90,TRUE,FALSE,,"yuji,1",磨损话术
data/raw/jd/京东话术.txt,JD,backend_rule,质量问题,"磨损话术 yuji,3",预计3个工作日到账呢,90,FALSE,TRUE,,"yuji,3",磨损话术
data/raw/jd/京东话术.txt,JD,backend_rule,质量问题,"磨损话术 yuji,4",好的呢 预计48小时到账呢,90,FALSE,TRUE,,"yuji,4",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 yx,1",本店已经购买了运费险，使用京东上门取件退换是免费的，您的售后有保障啦，您看好了尽快下单哈,90,TRUE,FALSE,,"yx,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 yx,2",亲亲 店铺没有运费险呢 但是您是plus会员呢 京东上门退换是免运费的哦 不用担心呢,90,TRUE,TRUE,,"yx,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 yy,1",这两个一样的呢 随便拍哪个呢,90,TRUE,FALSE,,"yy,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 z,2",亲爱哒~您的眼光真不错哟，这款鞋子是很热销的哦，很多顾客都已经购买下了哦,90,TRUE,FALSE,,"z,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 z,1",亲爱的在的呢~有什么可以帮助您的吗,90,TRUE,FALSE,,"z,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 z,4",亲亲 在吗 麻烦看见信息回复下呢 这边优先给您处理哈,90,TRUE,FALSE,,"z,4",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 z,4",亲在吗，辛苦您看到消息尽快回复下客服小妹这边哈，我帮您优先处理呢,90,TRUE,FALSE,,"z,4",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 zb,1",亲亲实在是抱歉呢，因为您订单已经过了售后质保期呢，已经无法处理了呢,90,TRUE,TRUE,,"zb,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 zb,2",亲亲实在是抱歉呢，因为您订单已经过了售后质保期呢，已经无法处理了呢，考虑到您的购物体验，小客服给您申请了 元补偿呢，您看可以吗,90,FALSE,TRUE,,"zb,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 zf,3",亲亲，您支付好运费后联系小妹给您报销哈！,90,FALSE,FALSE,,"zf,3",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 zhengp,1",我们是正规授权，支持任何形式验货，京东通过层层审核才在平台上销售的，收到我们的产品你也可以去专柜进行对比的，我们对自己的产品是非常自信的，确保正品，有任何问题可以随时与我们联系，我们都会妥善为您处理好,90,TRUE,FALSE,,"zhengp,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 zhengp,2",都是有授权书的呢 ，保证正品呢，不用担心呢~,90,TRUE,FALSE,,"zhengp,2",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 zhib,1",亲亲，客服春节期间值班日期：2月14日-2月22日；每天工作时间：10:00-20:00；【除夕和初一】两天全员休息，有任何问题，可在客服工作时间内进行联系哟~祝您马年大吉！,90,FALSE,FALSE,,"zhib,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 zhif,1",下单的时候显示可以用的支付方式就是可以呢 没有显示的就是不行呢,90,TRUE,FALSE,,"zhif,1",磨损话术
data/raw/jd/京东话术.txt,JD,aftersales_rule,质量问题,"磨损话术 zl,1",鞋子质量问题定界：根据《国家三包法鞋类产品三包服务明细》鞋类发生左右脚尺寸大小不一、顺脚、断帮、断 底、皮面脱落、严重脱浆、开胶、开线、掉根的情况，属于质量问题。气味、些许胶渍、肉眼在1.5米外不能明显分辨的划痕等 ，不属于质量问题。,90,TRUE,FALSE,,"zl,1",磨损话术
